5000 20000
2382 382 52
667 2367 84
1054 3703 92
2575 2873 6
546 2857 89
4960 3111 73
577 93 70
593 3667 40
1805 1507 58
4660 1271 94
964 3391 47
4571 3382 55
2553 4023 12
1082 1643 82
2207 209 5
2551 2476 10
2152 4031 10
3837 1017 83
2988 2551 88
4501 2229 11
3927 4701 49
3888 4055 77
4146 339 15
1104 4995 60
1307 700 20
1238 4493 9
4081 3866 55
4144 2678 2
1287 443 40
1949 826 65
2076 4625 72
437 1238 28
1745 4585 94
1435 3194 79
2865 4014 26
1455 520 22
1434 4132 8
533 3190 44
4774 2692 40
3846 1686 33
829 2893 47
2563 3780 58
1299 1010 47
3486 4716 34
4872 1302 34
2940 4225 76
4066 4429 81
1976 2568 22
2243 2495 34
4978 3218 60
2598 3267 45
4086 1606 86
2587 4256 50
4443 1988 20
2803 55 7
3100 4157 48
3739 356 9
203 820 70
1387 1867 62
4142 4224 75
3484 4377 35
3306 1732 87
174 3504 13
1721 39 87
2906 2954 34
2425 679 27
4033 3973 40
914 3207 47
18 3570 95
4828 2290 22
2996 474 42
2327 3970 19
4528 3490 11
3878 3024 93
1133 3952 67
4986 423 14
1673 490 95
1607 3253 88
2017 1168 19
4966 4793 67
333 3154 83
1370 3564 53
1092 468 3
3202 3689 12
4014 2799 18
296 4328 56
148 34 68
685 212 97
2655 4133 76
2984 1769 69
2972 1958 17
610 4769 25
4727 51 85
1050 2713 69
3546 2793 64
3200 2763 95
1505 2171 3
1583 3025 93
3982 2413 63
3941 654 19
1895 1777 25
1113 607 92
3318 1204 2
3821 3992 30
4770 622 32
1937 2706 23
3182 2593 6
2015 2802 88
1662 4872 93
26 2413 19
4769 3749 64
226 2495 37
3820 1373 66
2034 4186 54
2751 1798 69
3670 4803 55
133 830 22
1755 3629 72
945 1835 55
206 3812 90
4167 540 14
1497 4820 61
567 681 47
506 4335 32
3758 3670 25
4493 4153 6
4976 4730 3
3961 4899 91
1112 3612 43
1281 2295 45
2509 3591 4
706 4902 41
368 629 55
367 4423 26
1442 3101 90
4118 737 91
4968 3106 48
4379 4858 84
2536 3995 88
1985 2470 6
3409 2096 75
3968 975 100
1975 3441 68
567 467 13
306 4128 34
1716 553 24
3766 1494 24
2466 3220 54
156 4148 22
427 2813 60
4826 4863 2
4486 2192 63
3279 2858 4
3080 3110 97
1880 1612 79
757 3950 65
4515 4478 50
3073 4516 31
2153 3816 61
388 4188 59
4689 445 56
3618 3891 19
2461 828 84
2313 4870 12
4918 2255 67
3292 1271 91
2463 4445 96
223 1835 66
4975 3036 65
1174 1364 62
626 693 1
3961 4500 61
4972 3656 14
1277 4548 43
4431 599 25
3242 1723 64
2363 2989 87
1796 142 96
3462 2722 75
2508 4046 7
3728 2032 14
273 4369 55
3408 4625 73
3300 3174 89
3245 776 79
4099 3051 53
178 4701 87
4745 2110 39
2913 3679 30
2863 1596 47
888 3747 11
844 1663 54
1203 4499 98
4145 2471 24
181 1887 20
901 986 26
1866 3341 39
4812 2965 54
4159 3643 82
198 1497 20
1130 1962 47
1612 3257 64
1526 2080 85
606 4435 9
3200 3805 85
4976 3701 37
779 2286 1
4333 900 99
2863 4839 66
200 4893 12
4607 2822 46
4468 445 69
2915 2700 42
3795 1546 85
2403 1685 44
2068 3702 15
1525 449 9
4769 886 26
540 2564 74
2760 2864 86
3365 829 92
2474 1249 83
3559 1356 92
1383 1620 34
2432 2603 26
3474 1074 93
2101 4662 52
2423 4557 37
2809 845 22
3892 694 64
1878 1925 57
249 251 70
4794 4789 81
2937 547 68
2027 572 78
2335 2751 37
3922 4041 89
2116 3674 11
2039 1271 3
1045 1021 85
4942 4009 88
4972 4276 43
3618 3587 90
734 1828 67
1 2782 60
2885 583 71
900 4560 36
1778 2818 53
4567 2139 46
432 3200 23
802 2768 45
978 2451 33
3739 4235 82
2915 2476 13
3711 1557 69
2204 2545 52
3221 1177 82
3264 3938 14
3951 3450 65
3531 3307 32
542 4710 66
3032 2688 8
1769 216 79
1338 82 33
4342 3824 47
4613 1259 95
4135 1300 89
3571 4374 60
679 4376 88
4811 4413 38
2768 4296 34
2847 4704 68
4456 3119 73
2547 3586 74
2548 3567 85
972 2743 90
2885 147 1
3793 2050 53
2545 4777 28
3455 2641 13
237 1467 72
527 2133 39
4457 3985 23
352 3725 48
1245 3867 26
3999 136 42
4741 3572 92
2356 3847 21
130 3091 79
559 1484 56
4045 3398 86
2292 4121 80
4474 3026 44
3142 3274 87
4234 2135 59
464 1362 83
517 189 58
1670 4494 26
2642 180 73
3022 1600 86
3320 2392 3
291 4570 1
3432 2500 54
3103 3309 75
2517 2555 39
2337 2308 72
724 2540 45
2317 4298 45
3346 4609 51
2260 3845 38
4748 1557 5
2236 280 15
2581 4335 53
1395 2173 90
2602 4948 49
1518 987 29
2245 3492 28
2943 820 48
1854 147 44
2355 1800 5
1132 2467 44
1763 3529 83
2561 2697 51
4313 4131 80
2852 1101 79
502 2602 62
186 2548 73
4988 3099 84
1887 2591 6
2131 1320 12
3745 2277 89
4269 3656 93
372 3271 25
2517 1916 14
1063 1559 71
1236 948 48
452 1877 59
2888 2254 45
2600 1527 59
4606 3991 99
582 3569 97
3833 4841 90
4539 2485 100
252 544 81
4394 1455 88
2008 2576 7
3818 1830 58
449 4528 81
3788 2143 14
3794 1214 5
3745 738 23
1221 1849 12
3049 2936 33
2505 2425 71
1734 843 87
2628 1163 15
616 3901 7
3733 4276 60
2472 3669 44
3488 1684 44
658 3059 44
2828 827 49
2445 3352 84
711 3956 47
2981 652 97
289 4154 23
1033 909 81
608 4316 64
521 4830 86
488 4542 84
371 2569 11
1013 2778 91
3198 4573 1
1063 1707 22
3300 3034 56
4887 2714 71
1686 4924 82
935 2656 94
1538 1900 69
913 500 61
1551 380 89
1433 4533 4
4692 941 52
1583 3890 10
3819 83 22
4053 1157 38
1802 1687 87
3828 3929 15
4020 1947 33
2442 403 58
733 3009 49
4359 4977 2
2388 3752 99
4215 3107 7
3288 1047 61
1670 1729 39
4865 1752 24
4124 3698 79
713 1667 89
3478 3433 55
4252 4785 50
4822 2551 34
2882 2349 69
706 2178 83
661 1412 92
2735 3660 79
1998 567 24
2088 62 48
2209 589 90
1484 2861 89
4344 570 17
3183 2950 83
2799 380 24
2575 3151 5
2863 214 73
1970 3956 9
1253 2536 94
810 4132 84
654 3372 26
345 1962 22
1982 3581 86
1470 2464 6
1070 4944 97
2222 2012 86
1595 4093 53
2447 155 85
1311 676 100
2175 1067 68
4901 2173 17
682 394 83
1761 4518 51
1064 2112 19
2369 2089 47
1525 1817 92
2508 348 83
447 4665 49
934 3925 24
1539 236 65
399 627 29
3701 3357 32
2327 583 14
2917 3639 53
1450 4144 63
2129 570 62
3017 1711 56
598 4388 35
4475 1487 45
4121 3132 19
2738 2248 48
4357 597 60
2853 4145 45
2359 4319 83
1182 4881 36
917 3856 45
253 4654 67
1854 3411 82
1006 300 98
3 3181 9
3225 4149 52
805 4201 97
1360 1783 59
2763 3971 92
3377 2739 58
1422 1216 36
764 3148 70
2957 1690 100
1073 460 25
4374 1252 51
3546 4181 77
1221 2 83
1546 1283 7
3490 1586 21
2976 2737 71
3560 2518 15
1617 2401 16
2254 580 23
2373 900 44
1102 1659 33
2220 3342 12
98 104 75
342 2860 81
3535 3462 15
4479 3568 84
3544 841 76
3344 1989 78
2345 4588 96
1603 2038 82
3252 1634 43
3942 3716 49
3345 3614 69
1225 390 95
4010 1556 37
1395 4093 17
3115 1236 78
2933 710 29
2037 1206 50
4891 3971 11
2455 4662 70
1834 3238 17
4339 1937 21
661 119 29
1024 2822 67
4800 3370 8
127 3185 84
2243 3862 56
1155 2808 38
1616 2371 47
11 1462 11
4456 3998 99
2047 4131 37
1958 4618 70
1523 4117 60
4389 2718 90
2360 3052 20
4618 283 80
181 3090 66
2862 4351 70
1452 4883 77
2315 3837 54
558 1837 26
1995 3617 4
4528 866 97
681 3287 16
4380 3230 19
2552 1770 18
1284 1925 13
2078 3230 95
1731 1909 17
1647 66 90
4211 2299 84
4481 1020 23
4255 2046 8
685 4296 12
1359 2841 58
781 2526 78
4259 1592 8
2008 887 76
3676 1793 75
4296 186 62
1195 520 44
4823 2849 81
3335 4486 10
582 1487 33
3362 1533 96
2952 2214 22
3761 757 37
4382 385 9
1113 2687 37
2366 2594 73
588 2174 59
1583 1433 16
437 2912 37
3590 3046 93
4590 4407 15
1897 1276 57
4206 4208 91
4979 4720 17
969 346 45
345 2220 64
184 780 46
4251 2030 25
336 3568 80
4755 801 21
77 1404 67
2060 2300 66
2423 47 24
3575 4624 93
3904 3693 82
4809 3061 15
4271 2669 26
3716 1690 89
2500 1564 23
452 4713 51
3649 4192 51
2989 3038 92
1605 604 65
4467 1498 25
853 1267 26
4923 2945 35
1440 360 88
1538 1463 42
1922 4509 30
3485 2623 22
80 4031 91
2464 1948 79
2685 3394 80
4600 3608 89
802 3522 56
3405 912 24
973 2636 100
3948 4200 24
412 3544 54
1354 1717 76
3053 1700 54
1280 1203 21
3548 4121 94
1843 1806 11
745 3280 63
4705 2463 1
1742 3073 32
2553 1770 17
2584 324 33
1967 1474 97
853 4207 44
3721 4231 19
1000 4545 5
1059 1048 88
4909 2977 22
544 1481 70
4357 4872 23
208 549 40
4934 584 37
3603 1441 13
2058 1614 72
909 3111 1
1502 1549 67
4186 2940 61
2888 325 12
3616 3196 45
1416 2668 85
235 1965 12
94 746 92
3607 4860 78
4788 4420 79
520 1642 35
2348 2368 20
3639 1646 31
2106 485 54
836 352 79
3791 301 79
3639 1782 77
1578 4771 63
4745 2328 97
4487 4472 4
1735 494 83
3916 781 74
3363 1237 86
1739 3874 59
2524 4045 44
4189 4568 17
2753 1011 58
3574 650 44
2942 4201 22
1744 1834 80
3785 2537 70
3089 3669 100
4754 1541 67
4735 4368 36
3098 1136 8
2468 35 45
2129 4308 88
3097 888 54
4186 2564 42
976 2862 15
433 3604 88
3972 3246 6
1278 4287 15
1453 738 40
3384 2766 67
4360 2210 86
244 2576 91
104 1131 57
4602 1249 34
137 1093 74
4196 3147 94
3123 4562 77
1491 4833 95
2054 2458 94
1361 1718 22
4448 4492 24
534 3743 53
684 2800 3
3254 4887 43
1497 4899 14
1275 2796 9
3816 4526 83
3475 2074 66
4601 2814 51
1994 3616 37
1033 807 24
1503 2201 96
3231 2046 61
4758 4183 39
4169 3861 69
2687 3936 58
2990 4562 82
3275 2158 94
4055 3308 57
4631 2192 52
3210 2809 35
629 1576 11
819 774 19
1043 2054 35
2599 856 89
1814 4396 71
4631 2337 2
1569 4935 85
2290 3430 5
567 1631 3
616 3862 32
1400 3693 73
956 1360 11
3893 1353 51
64 1592 99
464 1987 86
330 4714 76
4448 2124 45
3440 3809 93
3070 2125 75
383 225 62
4774 4916 37
3001 3657 64
2709 4358 92
653 3577 96
789 1377 54
4356 628 41
4097 4863 62
4637 280 13
4740 2812 64
1154 940 30
2947 4570 77
2901 2429 94
218 734 70
4014 4381 64
3085 4629 27
1693 1205 96
2271 4212 83
354 3592 11
3596 565 63
1844 1725 62
1255 4840 79
1601 4211 2
3646 1309 92
4860 1131 19
4647 1978 81
3572 1251 79
3990 3172 32
3468 4839 9
322 4476 52
4121 43 67
4867 2976 46
4979 3352 77
3179 3137 93
4143 2812 94
1715 1212 83
1813 3469 62
3846 1542 51
3752 4033 2
585 3950 74
566 4227 89
753 1836 35
1735 76 1
1366 588 26
4233 1356 48
4146 773 23
326 3876 11
4008 1109 6
4685 2278 64
1902 2074 36
4045 689 91
2906 174 14
2535 2842 89
2898 2314 91
4974 353 81
2865 452 53
2332 216 24
3478 2312 71
770 3633 11
4427 2375 88
599 41 74
2112 3894 98
2182 3229 75
2052 1392 63
714 2971 95
3420 4387 3
181 99 4
3746 2930 2
2950 3812 7
2789 1768 60
1851 1172 29
1577 2255 38
1078 4825 67
562 3080 23
4864 4645 54
1065 4357 11
638 2180 31
1996 3875 83
2661 2239 97
3395 1749 63
2546 219 91
4339 2249 59
65 1126 71
4554 4893 76
3741 4077 39
4392 3659 58
4252 1074 82
327 4610 66
162 1562 66
3245 1454 16
1398 2334 15
3799 2822 31
4024 4910 22
1019 3264 81
115 2393 30
1510 4691 32
4014 4970 2
1047 3452 15
3581 953 26
3866 4523 46
4191 4145 14
1029 4783 47
1082 1570 48
3699 2694 2
2885 4724 12
528 4334 3
443 4987 97
4166 344 17
2954 4586 31
2445 2630 79
3910 2234 99
3309 1476 25
777 1356 34
1717 3242 10
200 55 27
3424 1252 35
4448 4344 47
705 1086 51
723 1133 72
1341 2846 86
2126 872 54
8 3987 93
4559 4057 67
3091 4276 43
3643 3250 26
1196 4770 14
1287 1705 2
4891 215 56
3390 3008 71
2028 2840 36
2800 1609 100
1827 3547 42
4362 1112 99
1909 51 59
1742 3078 32
4866 2097 70
1707 3836 58
3610 3109 20
2072 1168 58
4570 4375 23
4444 4650 58
1200 1572 18
908 3866 88
2295 1027 57
2173 2034 2
1256 1160 21
2085 1756 7
1011 242 66
4855 2911 77
4916 795 58
352 4110 54
4337 1769 42
1548 1872 81
3491 3871 57
1717 2981 99
952 4076 76
4717 7 28
4683 106 58
2398 1753 32
1767 4521 35
4979 1603 36
1844 1558 59
1002 4073 63
3733 34 82
2263 4853 7
1970 1907 60
2487 83 26
1396 1115 39
3359 3583 30
2212 3715 10
4949 4431 77
4601 3266 98
3886 1334 100
438 2684 12
1119 4745 43
2433 3759 61
3842 1887 26
1519 4646 51
4387 2120 72
374 3437 66
2481 53 56
1601 2200 44
3336 592 80
4224 2170 75
1662 225 81
3447 140 60
2038 4597 13
1355 4115 45
1214 1898 84
1565 3693 23
1683 3892 90
88 1768 1
1150 1320 55
2564 4499 12
2277 415 43
2775 1448 26
4950 580 67
1320 4524 37
226 4931 81
1980 4659 47
4331 3985 56
3126 3403 38
3715 4159 64
252 2868 36
4700 567 81
2249 4667 29
2887 4528 7
1005 2741 95
4871 4528 97
3935 4936 3
148 4238 43
2694 2038 78
3040 1252 17
1024 1660 60
4629 4303 9
2680 3484 38
3529 1932 40
3544 3364 56
2838 4280 10
3287 822 24
1087 3720 44
833 4969 23
698 2091 72
1811 3006 46
4737 563 13
183 1343 73
816 2873 93
407 4020 45
3188 3217 26
4196 1773 40
564 3349 35
4440 2711 41
2861 3261 93
932 2147 88
372 694 67
3056 3238 40
4804 2015 78
2213 4297 3
2223 4430 25
2887 1221 32
3507 2553 82
786 3360 1
4107 3894 79
20 707 98
4690 1655 57
325 3052 15
32 1237 22
3457 4181 45
2476 997 29
3424 2715 7
4963 4922 92
1354 1178 16
1133 4098 37
315 4384 16
2745 2450 38
394 4111 66
3227 3001 75
2892 2487 44
3524 1190 26
4362 4754 66
535 4684 26
2299 3032 75
1386 3136 33
3003 2588 24
1741 115 69
474 4575 39
2548 3548 14
2819 4601 12
1644 3682 20
3878 4320 70
115 1075 12
663 144 62
4824 1940 86
0 1924 33
100 3768 100
192 1994 62
2963 4019 19
745 2576 46
1547 3018 93
2981 3646 40
3869 989 68
195 4921 8
1933 1508 33
3314 1703 54
398 2487 1
3527 969 54
116 1083 54
840 1918 5
4162 3545 42
2046 2103 24
3435 3604 20
666 4783 85
1656 1962 1
2971 3726 35
1480 987 54
4190 956 59
162 4177 89
2909 530 83
4799 1171 25
4398 4473 95
4081 2105 45
668 42 48
3798 2933 16
3897 2957 1
977 905 68
1421 3301 99
205 2977 75
1986 4262 63
492 3168 17
1 3473 72
2076 2422 67
4782 3560 4
391 204 16
1379 3030 47
458 3418 10
2112 869 27
2895 2082 38
3622 1441 85
537 2217 4
849 783 99
1737 3991 48
4706 4517 75
2702 3130 97
2542 2016 88
3669 523 98
388 3901 96
3526 2572 42
3936 4582 77
1699 3390 62
4154 4090 9
3158 3971 72
978 3209 61
3296 3254 37
1404 2534 74
3076 3247 73
1619 3770 3
4961 4963 72
2098 1132 91
4657 3155 17
1545 994 100
2774 4504 76
1852 2662 59
4135 4450 35
2237 2722 20
1793 3616 78
1277 2190 12
3563 922 38
2400 4323 64
786 3882 89
4786 4806 23
3107 3672 65
4643 3921 42
3720 1010 77
3658 866 68
1497 416 27
696 1718 64
3669 1311 59
3326 465 23
3679 2935 44
2576 1932 93
4503 2932 26
3889 206 48
2732 3366 38
4235 3711 60
4238 1661 12
1396 4451 4
933 4402 40
2655 1430 64
1808 270 83
2039 852 84
3082 4185 44
2890 2333 50
1431 2167 30
1004 4722 69
4148 2798 56
4479 3892 31
1271 1085 91
3004 852 10
1720 3652 45
3535 1966 55
1451 476 73
4708 2731 88
4148 1837 31
110 1803 95
551 1978 18
3844 3814 90
892 2786 34
815 3911 56
2839 4385 61
9 746 3
2038 4298 3
4344 4309 61
983 3435 54
4706 3840 26
633 688 82
3712 3721 2
3267 666 73
295 4492 85
417 1223 83
942 98 40
4773 844 64
1284 684 61
4655 366 23
729 4832 89
3796 2672 62
597 1139 71
264 1456 16
1357 4904 40
960 245 76
1383 4910 17
2303 1603 56
3142 2471 44
3932 942 94
4684 155 97
3964 4168 82
2113 320 68
1307 2681 23
4734 3881 44
2438 1412 72
4302 4227 15
2567 4421 76
944 1706 57
3888 1554 41
4467 4997 44
676 3489 82
1811 1012 97
2229 3831 55
1349 947 14
127 4858 2
2365 4045 30
3006 4679 100
3771 3641 68
2061 2598 11
2518 1036 31
4912 987 62
2705 448 38
4463 2637 26
4072 1280 75
4784 1373 21
1541 2829 8
2041 1683 61
1525 1378 53
1711 2948 72
4366 648 94
1317 2862 14
3842 4701 72
2017 2263 61
2994 3996 65
2691 4564 21
4882 2054 76
2308 4472 44
4851 1045 9
3132 368 89
3999 2009 78
3470 4822 86
1255 2072 12
3893 1258 38
506 4749 10
3574 53 7
4396 4186 46
574 4501 18
2119 2799 87
4447 3473 99
623 2384 15
4230 1712 89
310 271 98
1790 1964 77
4343 4292 24
2658 3457 50
4019 3428 66
529 357 91
4428 1614 1
1651 2359 20
356 1316 43
3867 2326 43
2106 194 19
4851 1248 71
3807 939 45
2405 1129 69
2670 4637 32
1681 3877 58
4019 3166 15
4943 1362 20
546 719 52
4517 255 15
2920 2005 1
4896 3305 100
1055 1157 85
2577 3470 88
2026 2529 57
2172 4733 14
2206 564 65
3106 4445 61
641 1651 12
2098 2134 11
4569 1977 100
2277 88 2
3685 3196 57
1665 1615 62
4049 102 5
4777 2082 59
4607 2101 57
3999 696 85
4858 4277 90
4494 270 34
437 383 67
3991 4003 9
2194 447 91
2521 618 2
4307 762 94
2081 3314 93
229 4320 30
4827 4457 42
114 2366 55
2244 4004 44
4783 1312 59
3954 4948 95
4276 1305 98
768 4170 49
4339 4021 9
4276 3309 68
489 815 60
3731 1334 12
3092 2740 51
2169 487 86
3852 2013 44
3023 3811 28
1527 626 93
4841 4331 80
4088 4844 66
3107 679 10
1122 1355 85
4287 2420 18
4212 1322 60
3282 4433 71
4779 4921 63
2664 4293 33
159 1369 26
1227 1332 74
3103 880 72
1359 3188 46
1178 4631 23
1624 2129 84
3106 3354 73
1290 1271 68
4780 3895 57
3408 407 44
239 1807 88
3472 316 42
714 2055 37
4701 1587 2
4403 993 100
3567 4741 65
3270 2126 71
540 3698 15
252 2158 94
4672 1021 20
1583 3799 67
990 3633 87
577 3016 100
4471 4276 80
1252 47 76
2221 3858 30
2557 838 28
1868 4733 9
1429 3174 87
757 1113 56
1386 1599 68
1273 3681 89
3615 722 71
818 1316 7
171 1008 54
1486 532 26
1456 4011 32
3740 4179 68
4188 3299 78
2586 1489 46
4070 951 40
2858 1026 74
3584 3002 72
1871 595 90
4118 4155 19
4775 153 78
1022 2396 11
3732 3076 21
127 2041 69
4078 4794 95
3119 3479 55
599 1193 54
2963 566 89
4855 2038 37
1861 1145 55
2044 231 99
1034 4811 25
1458 2320 47
3938 4667 53
203 2715 32
3747 4584 8
3575 1616 35
3929 1352 46
3114 4893 83
1562 808 77
4277 1766 67
38 4306 31
1491 1830 84
1598 3510 70
1732 1518 64
2992 2101 19
1741 2402 10
3298 1015 17
1433 4039 16
117 3288 85
882 1474 11
4389 201 82
4783 4719 25
4335 1172 100
4045 2464 99
215 3686 55
2963 1972 35
354 1018 54
4339 3409 61
3374 4191 69
2420 2006 21
4914 4730 26
684 3106 96
4223 1454 9
3457 2232 83
2971 143 8
2453 2143 12
2142 941 63
486 2973 5
2956 3153 9
3071 4417 93
3207 1821 51
1742 656 65
2415 320 92
3240 622 36
4144 2157 78
1555 2020 54
4478 4926 65
4262 4557 43
4247 370 81
2339 229 51
1284 1508 6
2531 4265 7
846 819 1
2159 2703 45
2610 4126 30
286 388 32
856 4253 90
4961 183 64
1839 4327 17
2540 3183 2
399 4773 80
597 2129 62
4410 3855 97
1801 4793 51
2095 2533 23
2108 995 53
4465 2287 12
1254 3330 78
4698 1599 98
2952 1763 30
3645 1621 41
2902 4506 54
629 1712 19
1238 4873 88
4201 3919 68
2609 1088 61
51 1108 64
440 3302 67
2754 1621 32
4298 1311 5
3723 3213 20
1447 1608 30
4787 2885 99
427 1251 50
2697 3237 56
1304 1071 29
3907 725 89
4834 4155 35
4500 2464 45
34 2402 69
2566 3322 86
443 3615 93
1968 1499 33
1611 1035 83
1434 2701 77
2123 2685 30
3302 3465 33
4938 4310 97
4599 2746 15
3148 3217 36
4780 3555 99
1788 2791 57
1415 2644 40
3834 1895 36
1779 1888 40
4371 1252 44
661 2724 94
1452 2793 53
3112 4736 72
1520 313 69
3859 3810 68
3214 100 80
3023 4337 72
1070 3289 82
2583 3271 63
2615 1977 100
1535 498 70
4626 830 46
1455 2307 53
4643 4648 54
1116 4416 29
4278 2258 31
71 3976 78
1540 56 97
1472 2705 75
502 1768 92
1808 2534 64
1544 812 21
2009 3831 28
2417 4451 66
4418 4357 90
436 14 52
3542 3399 91
511 2613 83
4391 213 26
4203 3988 96
4446 432 44
1297 1687 61
4164 3227 6
4591 1933 5
2977 4826 66
3324 3447 97
2843 4261 97
470 2994 41
2686 605 6
248 3588 21
3988 3565 81
2267 1122 69
2863 2817 41
3144 4422 64
3008 1311 27
4091 675 24
4907 3725 46
652 310 99
2996 3018 52
2660 3363 37
4397 348 47
3305 2326 86
499 1634 63
821 2320 21
3568 388 77
4149 4782 3
3969 829 60
4567 3000 72
1561 751 13
3439 4873 54
3189 1619 71
1887 4225 35
3492 4098 75
3889 4964 64
2053 689 97
3459 4154 75
1347 1178 14
3266 1900 70
4705 2337 37
2913 3957 19
4797 4267 94
358 1854 98
1151 1036 97
1152 3340 26
3774 781 10
2342 4217 61
2442 231 73
2616 4922 47
4786 166 76
1162 3737 94
2599 3873 41
4375 210 37
46 4895 74
2556 1803 43
2875 269 72
825 2976 43
622 841 63
2123 3749 76
1408 2656 59
4732 3980 45
182 4344 14
3667 2097 22
4209 2518 10
4778 2947 98
907 4067 48
4586 469 6
2736 660 51
4288 2707 91
1893 426 28
4059 1521 65
1560 407 81
1498 2484 84
3290 2418 72
2609 1548 76
4334 291 97
4422 3483 98
1096 3303 92
781 2991 98
4330 4782 28
1486 4364 37
950 1684 7
2853 702 63
2565 4423 77
4075 2614 66
996 3680 16
2252 1450 56
2800 4487 82
3106 1687 64
1045 2044 94
2180 1988 6
2293 3657 84
1958 4706 65
2906 2263 25
2795 4512 93
2732 3996 64
4335 2027 53
3906 3470 9
4837 3087 87
2281 2437 23
1962 1783 95
3176 3954 54
93 925 56
2054 4358 75
1755 964 40
3339 2494 45
4098 4294 96
3152 2878 16
2309 3601 30
4529 229 41
3234 860 92
2667 1145 14
4103 3545 3
4558 1236 95
3460 2065 56
1623 3612 30
2129 1862 52
2559 1693 9
4868 830 22
4152 667 87
1343 3837 53
4590 1274 76
3145 3287 83
2236 4196 33
2696 4082 89
2894 778 25
2296 1120 28
2051 142 22
1413 3399 26
2985 4523 92
316 2107 17
2280 4993 20
2762 437 14
1140 2637 91
3058 3982 76
2139 971 53
4474 1116 51
2665 680 61
3045 747 64
2108 3954 22
2078 348 70
1545 4225 7
2940 2618 29
815 3801 56
3907 4184 58
1501 3378 88
1030 768 54
528 2223 89
3173 1509 69
648 1194 95
2467 2425 23
271 604 92
625 3095 79
2176 3555 16
1651 1643 17
3542 1691 51
1644 51 62
2130 1976 89
1398 527 87
998 4979 61
1154 27 87
2726 3986 72
2660 4755 32
3822 4434 45
4507 3294 55
984 4930 86
3995 1125 51
4870 3635 14
4379 3088 75
1 1008 60
4727 4031 39
2803 649 43
143 1086 72
3670 1854 77
3333 3978 89
870 4336 40
2358 1619 65
3428 1618 36
1097 365 2
1043 2419 11
1394 138 88
3650 2258 21
4177 4647 41
2628 2211 1
4549 3844 6
1383 1958 21
2208 3582 100
385 2983 91
4528 2562 36
2985 2592 63
4439 4401 52
4042 4771 71
4103 2534 78
2512 2288 68
753 1027 65
1155 4729 14
217 2456 67
1128 1887 41
2918 1103 65
2463 541 44
1547 4269 26
1101 1272 71
2782 4152 25
431 473 10
4840 4775 51
339 3977 8
282 3810 61
1253 4584 84
2277 3204 12
3361 2549 20
2003 956 77
4396 976 35
4978 564 81
3156 3524 21
3504 3477 27
1367 380 37
1461 4315 17
4925 2314 60
4945 2051 4
2417 902 48
2906 708 96
1938 3088 28
1170 600 95
226 1736 63
2514 4059 28
340 4736 70
227 656 48
4957 698 76
2334 3352 76
2996 471 60
3758 4653 45
4762 3298 89
4468 1679 34
4032 4240 46
4673 3853 64
1914 1111 37
4500 1170 25
4837 2399 93
787 3305 74
2984 2994 82
1885 3844 78
4173 3176 12
3660 381 74
1884 4094 16
1300 3946 47
4146 678 14
4697 1431 24
3239 4419 73
1079 1591 67
3668 4471 6
15 1602 75
3559 366 97
2158 2161 49
2538 4478 48
4992 2933 90
2570 664 6
1857 1463 35
2229 1613 83
3084 94 86
1667 291 57
2121 889 57
1614 2471 30
2565 3208 53
381 3642 63
4188 1778 28
3926 4169 43
1262 1662 51
2797 4009 3
4738 2795 23
4049 2805 63
4955 960 27
2201 4056 1
299 2174 84
4577 4013 11
1019 4459 30
4878 4387 86
1871 2612 58
1336 3645 91
19 2654 67
673 4080 92
3370 4410 91
2068 3230 93
405 1464 12
799 3444 51
4092 1646 50
2424 2117 58
3548 3361 73
4873 3874 14
2321 3133 2
2498 603 92
2194 3109 94
2094 4082 100
3523 765 9
1299 1730 6
277 1972 89
4727 1908 3
1231 216 96
2072 4745 18
2577 3934 15
3936 3447 14
1527 1952 90
662 3891 16
2405 524 61
526 4075 87
2849 1391 11
126 4587 23
3138 3435 71
731 744 7
2303 3635 94
1677 3172 26
2302 3578 85
2540 1458 69
3462 2733 69
144 1703 54
816 2417 48
1610 128 42
4107 4194 34
2394 4735 3
174 3855 51
1955 2067 33
1772 3409 56
45 4529 36
4160 2331 97
2331 2613 26
