20000 50000
2507 15956 62
5376 7779 24
13936 18515 71
10271 14081 68
11955 3099 72
11057 3108 62
18783 9761 8
10295 16502 60
10301 17198 14
17283 19682 59
11270 9881 96
13283 3044 59
7283 4724 98
10535 13353 44
15960 12352 26
2672 11947 58
3741 4412 40
11409 1103 47
879 11274 64
7141 5357 97
2132 14613 96
14440 12146 55
15080 3518 13
19065 19007 36
19015 15577 43
18848 11383 23
16861 12251 11
4643 14153 25
13087 8360 59
9933 16259 60
1934 18544 79
18253 3940 8
9857 10790 69
6323 5096 92
17646 921 87
13147 1990 3
17752 15370 27
14650 6147 6
13941 3474 50
13242 2108 28
2731 6310 94
3275 19923 74
7563 7465 25
754 7836 93
15137 5233 37
4478 18751 10
8539 17725 8
12640 12678 62
12489 14577 72
12522 10728 97
2138 7389 32
18966 9956 28
16482 8280 54
18119 3485 12
6779 882 8
14605 11264 84
11494 6812 3
8621 14883 31
5057 11731 89
16148 19410 44
1306 4637 81
12721 7716 64
5855 8964 42
5640 19491 1
2590 4429 1
480 14492 100
18657 13431 52
8129 15287 34
4648 9616 85
6519 16188 96
15126 2435 56
3592 14200 45
2629 9968 87
14023 14462 74
16855 11294 31
6941 15853 7
785 5340 12
4176 19521 69
13696 12821 79
1092 9809 100
17402 4274 68
14358 3388 23
18026 15535 15
11827 15296 43
17995 2395 74
2854 5087 100
8745 3943 42
18411 15993 22
657 6989 85
10962 14085 80
2064 16437 44
6244 3810 17
10346 3342 53
4777 17322 39
8272 13110 66
14482 7879 10
5329 10732 86
11678 2537 92
1438 13283 15
17731 16830 63
14642 6773 7
216 9752 30
19052 19892 100
7494 15179 69
3982 1255 52
5986 12444 25
16702 14782 38
7059 949 89
1482 6388 30
9147 13686 71
6033 12421 2
6922 17349 8
8442 6799 77
16843 36 48
14679 17885 29
13945 2568 36
15729 14303 29
7975 12939 89
4555 17004 81
5888 15240 68
9278 10957 13
8103 4218 92
15901 6905 38
18382 4705 72
15162 11196 84
10211 17289 38
9975 15070 21
17959 10230 10
15663 11996 5
13072 7183 19
11181 3202 30
17013 3813 77
9787 6919 41
11013 16511 29
18542 2229 37
10681 2432 12
1019 4722 90
11140 17928 76
7496 3598 84
9757 13113 11
13979 18482 91
3853 15166 80
18785 16561 55
8964 11909 42
17490 7794 9
5739 16525 68
5267 4941 36
6050 15087 40
9497 18543 8
10676 8846 45
11480 8602 81
4557 13453 54
5777 12138 62
2372 2686 63
5086 13293 98
16946 16975 65
11561 935 66
15236 15101 80
4302 10804 11
13052 6053 100
16041 15442 19
5288 4972 27
9050 16392 22
6754 13649 51
15995 6397 59
7537 10887 79
13307 9784 53
19498 16527 67
8290 19488 97
6898 14056 26
13125 17894 6
13539 2830 79
1558 13650 63
17247 14322 48
12998 9469 23
5713 3908 55
16091 1576 36
16596 14637 89
14637 9038 35
5488 1651 30
13049 3231 68
9889 3298 13
16553 15358 58
19171 17652 12
9238 6568 88
5229 18438 31
3866 7596 41
1531 16917 89
14734 13840 73
17032 7535 14
14848 14635 1
6273 10176 95
3176 10422 74
9261 2404 31
11465 19258 26
6338 1019 42
12767 4791 16
7153 4432 55
18816 948 9
2176 17177 88
10164 3503 87
13503 12517 16
15606 14222 92
867 2177 73
2106 6354 24
14020 9138 23
1996 4743 90
8473 7029 85
17302 89 74
10751 227 41
14500 7009 49
17731 11683 94
19020 4796 36
16019 9985 51
10764 7262 65
8818 19586 76
11589 10439 57
217 4743 56
4024 17630 13
5063 3248 43
7125 5502 49
642 10901 98
19428 7588 26
12366 9376 98
18695 16164 6
2774 15081 17
9773 2185 24
13580 15731 27
17314 2504 91
166 5844 64
19 4998 47
19451 2624 90
11877 16807 17
14357 16221 11
4849 19627 81
4764 3877 60
1576 3866 14
9299 7873 10
3096 18375 59
6052 19097 13
9009 12079 15
7799 12269 53
15560 18826 92
13486 19233 56
463 9026 84
12983 1229 60
18456 15455 42
7313 2501 73
2502 4351 51
12304 18219 90
13865 11986 18
13421 1876 4
15019 13466 56
4990 4141 86
7922 2080 53
17295 13796 77
10026 10182 70
2926 16332 91
495 12404 62
6339 13970 54
18831 14598 38
7019 5727 34
480 17495 95
2096 13854 84
3706 8302 16
9191 11157 89
10592 12548 77
15375 51 40
3902 16049 74
17534 4484 99
1947 1483 57
18147 6632 19
14731 3758 18
5132 5804 84
3201 8906 65
4585 12178 57
2447 12456 43
11916 5089 15
5546 7295 77
64 14991 4
11902 505 57
13597 19288 41
14588 6294 80
3407 4487 98
269 10784 68
13374 16865 14
5384 588 37
9941 10181 88
19009 19057 54
12025 19315 22
15943 3207 52
19022 3846 32
7587 10986 22
4646 6147 73
15669 12887 48
572 11497 40
4064 16380 72
11600 15968 16
4328 3690 88
19752 4174 50
1093 7 99
6122 13278 86
2562 2793 80
10382 6263 100
12462 1121 89
12932 16662 82
4511 5740 57
3760 13688 57
19176 2907 65
3022 7333 36
13549 17216 49
157 15194 8
13621 18219 11
16347 2480 65
9614 9103 11
842 193 94
3127 19000 31
72 5332 20
15984 17456 97
2435 13431 95
18663 13169 31
5419 2741 86
17716 4561 46
11510 6306 40
1443 9614 48
11696 10743 54
1965 16369 81
1661 4857 10
1931 10575 60
10006 14174 68
17458 1217 12
6489 11522 57
11252 15262 99
13518 14413 16
16996 16704 50
11789 17501 46
5184 3439 30
10204 7556 37
16369 1360 5
15173 15541 29
3866 17814 94
16835 10567 15
6090 11451 49
19506 880 33
10838 11940 43
2587 39 65
17342 11688 13
13751 19739 100
13863 2523 36
14693 7525 49
15395 4001 23
6233 7076 74
16873 19690 26
2031 12399 10
10578 6788 74
1611 18760 9
2499 10641 25
9923 4163 28
16950 7885 29
5606 3650 50
4509 12853 14
9219 1681 72
10731 2939 18
8226 13105 38
5960 607 74
6243 19034 100
4973 18736 58
5626 15421 96
8512 19365 34
10069 10274 68
17313 12785 79
17612 14202 52
2059 17758 29
18027 8087 93
6595 18887 15
874 14235 1
2592 7413 100
3267 18512 38
18235 5317 4
4326 13577 17
12107 2583 85
14495 18641 5
19475 5038 50
954 2660 30
8324 3062 49
12625 3089 37
605 5715 14
4428 9724 61
3719 7819 64
2579 17261 68
18949 14 29
15165 9988 43
7167 5167 80
11536 16264 72
146 3995 86
2978 15839 8
8122 9935 28
261 838 13
17851 17653 49
2815 12101 30
15346 17113 75
9180 14380 37
12968 4919 4
10739 12554 75
2513 13648 8
8692 15578 98
782 7362 45
19981 9985 65
9310 1310 73
1776 3461 88
16436 4975 46
1068 16395 10
16210 6996 7
17009 19937 69
12633 12525 28
17152 8141 40
18319 1240 73
14526 14208 42
1444 11135 5
202 12171 1
15878 17258 94
512 18786 69
7592 13671 27
3232 6404 84
442 4369 85
14942 181 24
1183 17944 27
9054 12749 57
19555 9688 50
11697 1897 1
11891 17719 89
1587 8417 87
65 2235 87
19867 17797 85
11727 6785 87
12863 9213 99
15247 18539 9
11574 13235 43
9125 2999 91
17460 6966 74
15015 4292 3
13352 9624 85
19356 16196 40
1267 15740 35
14737 4969 63
15471 18174 5
6131 7978 19
11374 9785 26
9869 19780 4
9485 12995 92
13015 16875 32
18426 886 17
17807 14620 77
18983 16544 13
7755 8851 83
13059 7726 87
10474 15882 45
4389 9084 35
8042 15908 63
10431 17705 28
19090 9369 93
18994 12983 89
639 16641 74
3637 19334 16
8346 7790 54
13812 15983 46
8576 5752 94
386 6105 33
980 12138 11
11744 17630 27
19988 6167 96
2971 8004 88
9105 2955 3
7882 7650 69
17916 15563 6
3824 12454 51
17215 17284 32
1169 18605 33
15005 7718 92
10930 17386 11
1652 12072 15
4998 14966 65
11353 12841 73
17927 19896 30
9390 15174 32
209 323 47
13727 10234 41
9389 8613 24
13002 12542 50
5532 5903 24
9807 6236 89
8374 3057 43
11062 13377 81
3725 3240 100
14764 19107 9
6079 8469 24
19056 7048 18
4097 10181 12
19403 3938 43
14060 13832 7
7565 19242 66
9073 7844 87
1657 16296 3
10020 9248 12
17498 9353 62
18724 13392 37
13860 19534 82
16839 18531 72
4979 19061 88
4223 19544 90
4858 6465 51
10281 12325 26
19740 3305 11
19417 19253 61
5446 5064 19
8760 10951 90
9713 11940 92
1223 13982 8
6741 8290 80
16795 3465 22
16962 9255 2
2689 13702 28
12660 13806 67
7432 16088 100
13377 10625 93
18457 18914 44
12313 11932 5
8121 18829 45
6771 33 98
8861 5091 20
8650 15294 52
5801 8821 64
13247 5144 23
14158 7642 41
16077 15706 64
6432 11214 1
2591 9714 22
15180 12119 98
6460 6960 92
18051 15904 44
3589 3407 79
17661 15455 93
19177 3753 70
8679 17582 85
4904 9353 18
16348 17081 86
185 16006 66
4549 1403 61
19696 15402 78
15043 8979 9
9108 2756 15
16739 6608 58
12423 16723 43
2972 11862 67
10082 7261 36
3907 8080 82
10021 899 86
8253 1900 89
12290 14832 36
18397 7992 21
19720 7454 14
696 18869 19
16385 4610 1
7269 3730 46
10464 247 86
14465 16556 32
11115 7831 88
17807 9681 30
19208 15205 61
2137 877 34
16963 4938 37
10878 6008 40
2081 18820 35
18209 18602 59
9654 18268 57
5497 10896 32
15537 1488 43
2554 14896 100
11030 3840 21
3731 9755 17
18119 6045 2
15922 11825 70
17260 14116 54
6739 6483 100
7227 4678 4
6076 2895 74
6406 10867 57
10941 6316 69
10423 18176 73
13684 14148 22
15741 18937 10
3511 5569 42
4590 10177 36
18656 1412 77
9145 4632 70
6398 1665 67
3516 17925 89
9464 15610 75
6221 17673 73
9931 5744 3
3432 4499 74
11148 17363 100
17537 13000 68
7909 14243 24
14130 12419 6
18838 15080 100
12626 3493 98
18292 17169 68
10454 1059 51
10409 9387 1
4914 17903 65
356 14099 7
1353 8632 74
394 14231 80
5421 11839 80
12147 18359 21
3611 5446 11
3487 9494 12
7386 10842 40
14966 4430 91
16505 12613 83
5188 11119 7
1743 12089 43
16908 4461 87
532 16147 1
1741 23 62
241 17985 81
19047 17871 87
17088 1950 2
19260 8878 71
4612 10937 59
15210 1288 60
17530 6717 85
11310 899 84
3413 18786 55
16733 1735 67
15918 18619 8
2733 16837 90
5131 5333 13
5730 16675 19
18173 4978 6
10336 7729 90
9310 7511 18
3223 8592 88
1814 19472 35
17360 1762 29
17474 10252 23
10735 4710 24
18260 5343 97
9755 213 14
7113 18599 32
17301 11074 87
13869 18144 13
16064 16503 75
10378 986 17
8275 7192 28
6253 18168 81
8884 18334 14
12363 7249 48
10569 14449 6
6856 15220 65
1837 14232 70
4184 10159 29
259 17104 25
12562 15338 9
13639 8715 39
1195 1618 9
9692 15434 44
3802 7374 73
7109 3832 51
15816 17662 19
10930 5331 70
15021 10244 81
5274 18268 73
15289 8416 77
4410 10708 66
19818 15765 24
7082 18892 46
135 15767 9
6646 19576 48
19837 15456 61
4774 2114 74
7404 15175 100
15900 10569 51
9766 1196 10
2135 3862 43
3336 3343 75
15069 3367 61
6307 15288 87
8316 14219 23
19712 773 7
12833 14627 32
11964 7085 20
9958 17812 52
4783 17341 14
9166 11599 9
15384 12859 90
19065 5045 62
996 16676 2
10699 4655 33
8018 5091 41
14156 2616 91
15793 8877 45
16880 3306 70
17989 18579 15
2565 11089 35
1682 18130 44
12133 15344 11
11516 2109 23
11124 14575 7
2430 1164 8
5386 9261 69
16638 944 69
3602 6796 18
15841 1687 90
5133 18063 87
10743 2826 71
15982 15756 11
2565 11068 97
12643 3922 75
4590 19710 37
15085 7734 28
6626 4808 71
1420 7438 58
12413 11699 2
10688 6398 96
3920 15515 41
12727 17993 13
15381 1377 89
6636 14216 15
1505 14459 81
719 9345 43
14707 9325 32
2005 5716 58
5893 17400 95
19589 6802 52
2265 17007 86
318 7209 80
19651 11346 20
16764 7605 27
6232 19327 4
12111 10604 85
14027 1001 74
4841 3744 37
9550 19030 45
9446 13051 69
643 14424 11
989 5768 100
11514 6047 41
19328 7102 81
2665 6400 58
4668 10532 17
9900 2669 49
14154 17365 79
10734 13585 15
6716 3364 8
16543 7558 7
14664 12945 42
7324 15028 72
3319 1297 13
9419 5797 60
19416 12723 16
17333 19485 74
4005 17961 62
12477 6425 85
1510 15955 20
18802 2393 71
15226 13149 83
16780 13851 77
5155 7993 53
2830 4373 80
281 7126 85
8525 5107 40
12782 2548 66
9176 1676 47
11621 16698 46
11586 958 73
6994 3977 43
12537 8931 33
3236 15525 52
3378 11295 20
6536 18632 74
11764 7159 69
8046 16392 80
619 2902 58
2722 6016 76
1591 7869 51
1035 9425 63
12609 13385 8
14871 17098 90
10171 6082 2
9498 3898 99
17288 9709 77
12725 8238 71
19579 4906 31
3766 9956 99
5139 3540 93
16644 17590 99
4107 446 18
388 4575 47
6397 19476 49
9583 9051 49
16062 7377 21
1249 8246 26
13254 17849 54
3153 12466 43
19250 10518 75
2942 6583 20
6944 8183 63
2723 17700 82
9062 16185 90
15854 14977 78
7962 15007 55
13635 16621 35
11062 11131 39
13742 12375 22
16601 3736 50
16754 17874 89
337 3093 4
8136 12372 6
16243 6354 20
13850 16890 91
18736 10396 10
16699 8088 87
17396 8352 47
3867 16003 46
12738 10912 3
16395 3230 10
14610 2931 11
7685 6037 45
16296 2287 82
16606 4183 10
19855 14351 27
18788 19623 53
16409 1972 61
7766 8101 3
18960 19293 30
10224 3893 77
5035 7112 28
15937 14814 62
630 1228 57
11175 17439 89
14771 6085 61
3413 17387 21
11781 2884 53
17407 17692 32
660 14380 4
9255 2885 62
13171 328 89
13111 16750 63
9176 17478 46
7886 5670 59
6762 10866 72
1047 19849 55
6400 16058 2
10249 4764 73
2734 9418 79
2930 7644 31
10449 19139 16
3281 19664 68
19716 11172 76
2970 16410 89
12974 11331 14
10772 5553 15
1719 12463 87
18410 18917 7
15967 18836 29
1140 16549 62
1965 17402 90
8293 9704 18
15487 16602 84
15745 6014 4
19226 19328 22
6956 16351 22
17115 16195 8
18738 17051 40
6051 5017 27
19911 8730 12
13979 486 29
356 7636 90
5664 5858 52
3012 15136 65
11000 16945 24
6025 12518 51
9053 16583 24
375 18192 29
11231 16013 67
17464 17782 91
10639 34 73
14354 4998 89
7202 11174 62
6722 13775 31
19815 18585 18
4599 18627 72
5747 4067 3
17937 3515 40
12043 6095 47
9600 3339 79
19152 16881 9
1660 11896 74
7441 17047 4
6067 971 83
7624 5737 68
9280 2248 100
18302 14391 51
12513 8142 95
612 10643 46
19414 365 84
19100 17430 62
8993 11351 97
9206 5971 58
14511 8592 73
18430 3317 88
8305 11813 86
13948 13454 13
12219 9241 77
18486 11882 17
11136 10611 75
13680 19565 4
12085 18691 19
2906 2631 23
16193 971 78
2563 18826 6
2344 17535 32
11310 3967 49
6068 10376 72
15558 12090 45
5230 18265 28
699 19020 81
19854 14924 96
16354 16631 97
818 6790 59
14150 16905 87
9753 11765 35
11071 2777 7
10709 3947 89
14034 5223 35
10474 18883 75
7809 9214 53
18095 18272 95
12001 2261 81
7249 14038 46
15313 18718 1
12957 13474 41
15192 16463 45
5720 12983 79
14325 8879 91
17540 15023 48
11036 6188 28
12547 15902 96
5576 35 93
11423 17406 31
8732 11451 71
15021 3650 58
400 13978 97
3427 2558 33
10343 11697 25
4177 17999 39
17268 3692 62
15521 5432 15
11955 3319 37
5447 17474 44
15629 3120 45
11307 6384 25
5886 16000 32
3715 1624 14
10735 1301 69
13754 8788 91
15982 9698 22
6089 5557 5
5808 4291 23
4659 12023 93
13228 18718 57
18534 7410 75
19744 5181 52
9153 8266 88
5471 19948 36
11972 18223 92
2033 18898 39
15564 18012 74
6162 18993 31
1802 6969 39
18721 5358 62
782 7039 96
17300 9168 25
558 5734 23
1570 2841 88
13801 963 89
2824 9405 19
8450 19569 62
13030 13120 9
16774 15485 14
12448 12437 19
16184 12636 100
14199 16771 95
8064 1462 98
4625 376 30
19386 4391 40
17340 410 95
3624 3693 7
18048 18201 28
10746 14725 10
17753 18445 24
2609 1466 52
18773 16124 80
13325 8238 36
5353 4536 44
8490 3590 77
526 5132 63
14458 275 67
2452 2906 51
14571 6387 4
16094 744 29
12063 5979 40
4141 862 4
13745 8014 50
7658 12240 59
2658 8021 42
14129 8315 26
8366 5806 17
6652 19281 7
6690 16837 69
12268 11712 26
4896 16524 4
1604 16357 30
15522 11000 59
15135 15856 85
2088 9753 69
4677 15572 71
1569 164 98
11934 14067 53
6835 7404 21
6532 3101 5
8450 6751 83
4696 3831 10
16604 12819 43
8267 3972 89
7618 19504 57
16698 3323 74
9078 2022 84
10321 19920 92
4339 18205 57
9990 18458 71
19808 5670 62
81 13145 89
6378 19190 32
11305 1589 66
7223 16343 17
9266 2178 67
7690 19310 91
7464 3103 99
18570 4211 30
11271 1529 39
9346 620 80
16920 12841 93
11023 13191 28
5052 10127 9
12399 7152 87
6651 11039 35
14416 16319 64
4084 1781 49
11870 17143 22
1530 211 77
5760 3316 17
9902 9025 93
16276 2012 35
1172 10761 45
15458 1023 48
15371 563 70
19141 18809 48
11928 16671 66
9521 13673 74
2435 4109 72
16215 1948 16
1940 6964 57
13065 6202 86
13406 4397 24
7334 923 71
19821 3298 10
1392 18689 33
1980 2806 16
13446 14981 87
4940 4522 89
18349 3272 15
19978 2535 58
11789 16851 23
17871 11183 95
15784 4263 24
1645 4142 33
10295 2285 27
17009 13749 93
9015 4345 21
13669 18004 69
7828 6381 82
19716 15394 57
6629 13459 46
6526 2129 67
19577 4378 35
9041 2090 31
5487 18568 39
1834 7397 12
5157 800 71
9184 2646 49
19700 7408 52
6628 13705 20
19606 13850 32
261 8965 50
9084 2237 24
8890 2673 71
2781 19853 29
6580 5927 87
4694 7160 54
7429 12626 52
15371 10447 9
12140 11650 63
19597 3909 36
4329 1769 36
11681 15889 14
5159 2401 93
16623 4413 98
13356 11629 52
5285 12285 68
4850 12010 48
8207 1316 61
11139 15067 46
4061 14812 96
8018 1486 11
17503 14283 91
1920 16952 52
10618 11611 83
3032 16429 65
12243 18342 35
6914 19030 88
7287 9986 85
11399 14659 22
15752 1702 22
2082 2539 68
5720 14254 68
3746 10816 70
17735 13509 19
8141 10847 99
19337 7638 16
2686 9702 52
11757 14641 53
7110 17928 66
18333 16713 63
15231 3871 46
4406 1760 33
10466 19273 13
11503 10831 9
4280 11591 7
2735 10906 35
15009 12893 55
4998 3630 31
13373 696 1
3699 8472 47
13515 14967 87
11381 18229 49
18116 19736 29
13723 705 17
11058 1492 26
18032 885 1
12839 17953 57
149 4998 100
992 10738 54
4369 3558 9
15974 12200 41
12067 10718 61
7343 18378 5
14103 18282 89
19385 4166 33
8052 8134 78
2994 6499 65
15444 14754 61
11489 1243 82
7433 10968 36
11317 16770 35
13108 11501 5
770 3955 52
9358 10720 82
11557 7182 5
7025 4387 16
12009 12316 7
1634 6609 66
1444 9816 8
9335 10698 45
15488 4384 33
928 9379 46
15268 9599 76
3142 1329 50
16638 16108 79
16668 5882 91
6599 16652 94
19872 12146 69
3777 15386 55
15510 1178 1
13370 15091 19
10918 9671 25
14864 3397 30
4042 19974 94
10027 5646 84
5989 10055 64
7025 10315 13
3492 17366 52
11574 214 60
17861 3 24
4046 3725 9
17668 8013 15
837 5918 40
10872 9378 17
17084 15540 74
3073 12607 57
9933 4495 61
6111 16471 21
15993 7642 21
1196 17455 98
9614 18468 89
6174 15547 14
9039 5022 5
3452 8438 16
18001 1804 43
17658 17259 24
15095 5712 62
7638 7245 51
2750 3658 85
14566 4293 48
10432 3855 15
7992 1193 27
13678 9664 93
13900 1164 17
10337 9245 24
6514 13240 63
11693 19689 39
12958 2236 62
10891 8073 95
11632 18030 87
19543 17362 89
15763 14641 4
4631 19897 95
8356 13073 69
18752 14032 16
5436 16190 99
18972 18872 43
3621 6970 7
2947 14221 22
12292 7785 61
645 12116 76
5039 19211 97
8080 8868 46
2390 11456 88
1976 8118 88
17030 15881 46
18080 4432 22
6066 19161 32
13564 4039 18
6773 13429 66
6569 13743 25
9438 1167 47
3133 2398 31
9443 19909 51
4056 5633 93
5048 11749 28
11528 3279 45
2924 5417 12
15810 1239 16
2647 7713 77
18522 14580 11
8097 14663 100
218 7514 86
13547 19051 10
17591 13866 71
19907 17170 23
15464 16706 90
14105 19203 55
4410 2249 46
9166 2751 56
16048 4388 18
8011 1874 25
18428 17678 3
10443 2729 52
11054 10289 11
14064 14835 82
8991 9413 41
578 4118 85
1418 13861 92
7071 4779 65
5426 16220 28
9639 17567 54
19603 5043 29
7607 3337 43
5174 17555 47
7191 10965 84
10052 10613 22
15655 1530 71
7875 1713 34
12766 14265 4
13513 3404 32
4087 7381 92
373 7062 62
9664 5859 13
3590 14747 11
16705 15241 75
7783 18942 68
3255 4079 78
1430 4153 63
4345 7578 93
15343 8842 24
8144 18757 95
11832 14320 79
17427 15549 70
5427 2718 77
13118 17175 11
942 3431 40
6926 16424 2
4253 18623 100
4063 18177 53
12178 6051 25
16625 2318 89
10418 11424 39
1322 2113 67
16402 7484 98
3408 3617 69
19115 10619 89
39 7492 38
3798 19505 28
5716 9620 32
9008 6228 56
17831 5947 84
8471 12152 46
11197 9903 54
2569 18356 55
3475 198 4
19602 11613 18
10034 9969 17
5346 869 84
8756 13391 95
12790 16933 17
7629 3250 18
13140 5906 84
7983 5515 15
19243 5120 45
11784 14263 88
3156 3927 69
8430 13484 55
5050 3642 16
14627 18500 80
517 3146 52
2528 15715 97
7774 19470 99
17571 17455 32
16998 5511 12
12830 3937 28
18107 7376 11
1924 4907 9
17357 10602 5
6506 7788 78
12575 12887 31
15081 16855 84
3978 12056 38
6697 16759 91
18489 2337 31
10955 17852 83
17038 11177 51
754 17608 39
17115 12130 97
5715 7054 79
189 18907 35
17280 8988 82
6582 12301 38
12865 4344 15
16984 1697 56
9341 19420 58
11054 5142 66
283 7707 3
17360 16872 100
15757 3867 58
656 19342 56
5635 7539 39
15984 7124 53
5645 2341 93
2309 13048 81
9324 16026 4
18285 8102 76
4078 18134 5
17123 16419 33
13945 3393 17
2303 19327 64
9865 664 62
7523 13536 61
18777 12156 34
1322 15162 8
18442 16971 61
6823 783 24
15033 5560 26
14820 12932 25
17406 3294 34
16709 3068 13
7823 9415 37
5926 2925 61
16622 7510 37
11852 14987 10
7426 10881 76
3558 9415 44
9063 497 11
2002 17125 29
141 14755 87
4653 216 94
6712 765 55
5763 4112 69
230 18520 11
8972 15651 81
10742 4320 42
7332 3685 12
15863 15824 17
17096 19999 24
17219 2775 6
2135 15037 86
8765 5147 97
7360 3167 100
16667 6058 75
16817 4953 50
10863 9664 5
11308 7180 28
11594 258 38
15830 9052 79
17180 11465 7
1336 14345 3
2470 5170 92
11948 17546 10
9147 14686 2
6444 19069 93
18962 3173 18
2847 18084 12
6561 14603 3
5063 13210 84
12010 11678 78
16719 5535 88
14382 8288 60
9576 10966 75
13581 1908 62
18776 18342 22
8343 6644 18
10572 15137 9
12757 19668 44
10432 13174 12
9869 362 28
13029 1791 37
1165 6778 23
7370 13900 76
9057 1095 38
10477 16908 17
13915 179 66
2327 5858 60
14631 6755 61
6880 1548 27
4297 14691 45
17712 14222 44
17031 9185 68
12325 6134 85
1208 5731 36
18466 10757 25
16068 7777 44
9239 8534 66
357 2141 93
10098 1193 64
18597 1373 2
1575 19121 32
7888 9483 67
11538 4399 94
429 9993 38
18737 15081 71
4683 2059 26
17111 7686 51
3459 7313 25
17602 1326 8
173 5797 45
3076 12811 98
15874 13576 81
19440 10910 59
17567 8472 26
8550 1248 83
18295 17108 72
8015 2052 64
10135 11927 87
4176 6731 52
4250 11265 37
7322 15003 23
8370 1372 59
13607 6007 36
