19000 30000
4931 1975 11
14184 7615 5
14508 14623 16
18517 2395 12
17170 18450 16
4066 5192 9
10478 14780 15
5135 11132 14
18705 4952 2
11277 6599 7
11207 10912 1
14833 7357 19
12024 15558 14
372 11613 20
2180 10950 14
16933 10493 7
18311 3552 20
10253 9761 4
2165 655 20
18003 6290 7
3670 18132 8
18073 16291 10
8649 7622 7
14248 12035 5
10587 13062 10
15178 18400 4
13817 14262 8
15279 478 6
1675 3515 3
18494 4893 3
14501 9086 5
9530 11932 8
17271 9825 12
14837 7721 14
10199 8489 12
2769 16799 14
9277 17161 4
495 14247 13
14066 1324 14
8550 1969 1
9085 18998 12
5906 17747 1
18378 8814 10
2385 7943 7
18767 18666 7
11815 13439 5
4119 6919 14
17463 2779 13
1643 2119 8
3812 6719 15
16839 11239 9
9174 18192 20
18722 457 17
171 5072 20
11898 13695 13
4858 9192 18
4059 16131 5
17623 4063 5
4912 9190 20
11160 1554 11
6919 12368 9
8187 1833 16
921 12715 1
10069 5674 4
11011 10432 14
6381 6836 8
4206 800 1
6527 1896 13
17254 18533 12
2498 17933 3
4641 2409 11
13478 10011 12
970 14096 4
16095 5984 20
5863 4600 15
11245 18127 18
15513 3541 3
14064 3275 15
5317 10554 19
18624 700 9
426 2121 15
18147 14575 20
7217 3788 20
16744 1991 7
4945 16210 15
17429 4849 14
4738 17432 7
2020 9361 4
457 10944 11
4806 1425 2
15504 145 7
6195 16627 11
9547 5723 13
13500 1870 20
13618 3931 1
3728 1081 6
7106 11921 8
3334 13638 3
16589 702 16
7710 18065 13
9952 6480 1
5293 10768 19
15391 15974 15
6956 8486 16
3610 14889 11
5869 15253 17
3880 16590 14
7153 16521 13
16791 10094 9
11478 15800 13
17564 3591 10
11999 6389 1
10138 12730 7
1021 13313 8
10690 13337 17
3008 4676 16
11536 8514 17
6562 7256 17
14882 10649 15
6535 6376 1
1917 10574 10
1298 8140 7
17477 3335 6
982 10009 20
14587 134 3
12091 18190 1
600 7054 6
4318 572 7
17300 12554 2
7451 6630 18
4874 2233 2
1741 9744 13
10363 11731 13
2610 5846 9
655 4049 7
400 90 15
18854 6340 18
13476 360 9
5532 6772 9
13817 11168 5
14167 14931 11
12141 15677 8
4506 10520 14
2151 4597 19
17274 2840 12
16602 9085 11
2491 2544 3
18339 1004 9
4064 7313 9
45 16488 2
7384 12018 8
5512 2347 1
13451 756 19
3034 6182 8
4291 2125 7
3880 473 2
7434 12499 10
12355 12932 11
13508 18106 14
15328 3830 2
4984 696 18
17153 6209 19
15785 18090 4
1823 5737 16
14621 2691 7
6306 8761 4
11728 1697 9
16591 12347 2
7046 7723 17
4009 11764 9
17052 7056 10
10622 16484 2
5243 6992 7
16438 5507 8
1793 1367 18
6872 14309 17
8200 14178 9
8156 14086 12
18141 13225 17
7555 6936 19
6489 468 4
14356 7406 2
4503 12852 7
10206 16897 9
3981 678 9
18781 9063 3
11123 6851 10
12738 9815 13
5761 18270 20
17679 3961 7
6488 3116 15
5865 17705 9
8361 18666 19
1817 11300 3
8699 18090 14
12858 2864 4
9176 4391 4
5139 4266 11
15208 5391 15
3211 3109 6
2493 14194 10
12678 2150 12
17095 15065 12
8206 9934 9
18259 4659 18
3889 11770 6
12469 5957 9
12303 456 14
9543 11203 19
12980 4608 17
15826 12507 20
6367 12936 10
2200 9582 10
1605 10356 15
9622 14016 3
3674 3066 7
12760 13050 1
571 7984 18
13821 6261 19
9188 15077 20
9206 10990 9
13927 9662 16
12581 17090 16
13885 382 9
1287 11920 17
18484 1951 2
13567 7184 13
9007 10138 15
17481 7888 5
10216 16595 1
14489 6485 13
5467 17360 7
11572 3984 10
1898 5926 10
7630 9962 8
8917 6897 20
14937 10226 5
16103 772 18
14056 16070 20
12252 10515 2
2426 7398 4
258 1982 17
12630 8570 18
3885 3269 17
428 16586 11
960 12819 2
17841 6497 1
7971 5362 12
8167 12151 14
6857 1930 1
6454 128 9
3296 13004 16
5710 15124 14
4903 1927 5
7558 14057 14
12337 4982 15
4777 1560 11
2014 14170 5
809 387 1
14041 15065 4
16707 10116 19
3746 16539 18
10471 8154 9
3997 11627 1
4454 537 6
9269 2446 19
13662 17672 19
12210 7484 10
5267 5456 5
13974 18326 18
418 12720 14
6663 16931 11
18794 18317 15
2559 13382 8
12417 11637 1
12863 13901 18
11403 13159 2
8181 16907 7
15604 9568 11
11128 15125 11
13616 9464 14
4141 18885 16
9308 10460 10
11006 3446 6
8725 9459 14
1975 17889 15
5318 16660 12
9819 14222 9
13626 18735 13
11009 8583 14
8370 7645 13
11186 9762 17
14471 15569 20
11500 9749 11
388 3448 4
8177 8801 9
2868 5381 20
4964 17473 18
13371 10930 14
7270 5524 13
14483 18478 16
17668 13405 8
8446 7654 17
3156 7274 8
15426 12570 10
10036 16002 15
2305 7039 6
1548 11778 10
17689 8721 8
16485 9927 16
641 3209 12
13241 8005 17
8373 2542 1
17942 1249 16
15776 632 11
15495 2635 4
17859 17550 4
8667 4451 10
9848 4208 7
12507 12632 7
17388 1054 16
288 13334 11
16093 16235 1
2701 14576 12
14379 5752 7
6225 67 16
9433 11530 2
11958 5302 16
12896 4021 10
15351 3726 8
3538 4998 20
5624 7598 12
694 10063 3
18956 5917 12
9188 1690 7
13303 6413 5
876 2721 12
1195 6251 7
7279 18912 16
12516 1897 2
14332 6474 10
2085 12395 5
5909 9366 1
8266 10718 11
2106 12408 6
16268 5750 20
14961 3107 7
12951 5663 20
1779 18336 14
10381 15494 1
17697 17413 3
834 14783 1
18465 2857 10
16686 6530 4
6397 4412 5
6289 14447 11
11170 6243 11
18577 13198 20
13313 16547 5
17584 2949 11
7317 17667 1
6630 1303 15
15393 12938 15
18105 8714 18
4017 10307 19
13253 9268 10
17727 16150 8
11749 10736 9
14151 17289 8
6878 1932 6
8468 13415 6
11797 11971 12
4981 11958 3
6047 15110 5
18945 18434 14
1625 4440 12
12040 6226 4
7032 8055 16
15860 9742 9
6820 15939 15
2138 15501 9
4845 835 12
8216 9668 9
5669 5792 20
11467 13213 12
4676 7968 18
6049 282 10
2043 2383 15
15249 1028 4
12743 18135 7
12909 744 17
8646 4355 20
10041 10090 9
18667 14839 16
6877 16476 3
2024 1867 9
12465 1461 7
141 15563 7
2142 16226 10
2534 3637 17
11769 18416 19
1048 6387 18
17444 17493 8
897 14835 6
2745 2614 1
14321 10024 13
6748 1736 16
2970 8800 14
16692 3809 3
4362 6601 15
7438 10083 5
3110 4987 13
5344 570 4
987 9278 17
1979 16131 9
4371 4748 8
2830 10817 3
3999 2391 11
3170 17314 6
8490 18552 10
2089 7289 15
14139 1626 6
146 9083 20
11396 15578 17
14832 14136 3
1083 11616 18
3588 7441 1
6665 12222 18
15327 203 8
15309 7739 5
8697 10285 12
677 15901 11
10421 7467 6
7946 5924 12
1395 17899 14
9311 14999 16
17707 3283 4
2620 3040 6
7238 18337 7
10210 3490 20
1550 17098 12
11147 12567 5
4843 3982 15
16609 8999 9
2047 4019 7
2784 1073 18
6444 14034 15
14781 6128 7
16298 8192 14
13532 13689 11
13702 1933 3
2940 14897 6
12536 12384 12
7846 15815 13
13976 8968 14
17130 4420 20
6330 10749 8
2136 15841 1
10610 13893 3
13861 11279 9
18188 30 15
14269 8255 16
8405 7158 13
10654 10665 9
10792 7881 8
5606 8026 16
775 12287 5
11577 13018 10
10716 2691 7
2135 12359 15
17376 5023 1
10365 14899 18
12068 9032 15
5372 1358 13
13957 3475 1
16200 8797 12
17188 15229 13
2724 3550 13
14329 16131 18
6659 13294 5
5614 12952 14
18933 18357 6
17148 15517 17
12654 8433 1
18673 9760 12
4366 14165 4
8305 14416 17
1073 693 4
12321 16754 5
4679 3961 9
10837 13627 18
4088 6693 4
6970 6484 16
13392 2964 16
14178 5004 2
2152 11864 2
10536 13057 4
5203 4016 17
12477 6428 13
8504 6836 13
14224 2886 18
16821 4574 13
14070 15075 2
12752 3245 13
13094 5025 14
5467 154 7
18443 9662 17
519 7114 19
4684 7160 11
2565 11755 10
15522 14108 15
18141 2316 15
7500 18591 20
10605 14755 5
4110 13677 9
9020 3784 10
14004 11283 7
2731 12080 2
5500 303 8
10629 13627 5
630 14506 1
4654 4823 4
13295 9769 16
3669 15276 1
3988 1130 18
18496 16504 7
4635 7169 20
6830 11092 18
16266 11782 3
11374 14349 19
8294 13110 13
12315 7353 17
6001 3263 8
11241 11287 16
3753 2192 3
7654 4748 1
12769 13837 15
16069 3376 15
15421 468 17
13458 8875 14
14922 14250 10
8813 12473 11
12101 14837 1
1051 17091 12
1785 18945 10
13408 10772 17
11090 3098 17
6102 10443 6
195 7970 15
8719 8532 10
17784 2891 16
13083 4121 20
17731 391 13
4376 7692 4
4120 16201 11
13079 16138 5
7951 6397 16
5992 14449 19
7408 15196 1
6613 17445 2
16860 5220 17
1168 15152 17
2056 16293 11
11870 11628 11
16065 3121 16
4878 12079 13
8596 11408 6
13106 13568 11
15016 9498 8
5394 14074 7
8493 7798 1
6369 3903 5
5435 16030 20
16095 11444 11
15178 9812 5
6031 14812 5
7984 5019 12
17101 10416 10
10453 10429 18
16898 1976 2
14283 13017 8
6849 4215 2
10380 7864 13
8075 1512 5
2374 6777 11
2668 3416 2
2890 5432 8
4720 6901 5
5751 3106 3
13137 3999 3
15861 9683 1
7754 8656 14
17966 4852 16
7726 12068 10
11123 1163 14
15841 7805 4
17185 857 4
8297 11758 9
16976 4979 12
8144 1870 9
4792 6736 9
17976 15842 1
14144 8973 16
8201 4527 17
9845 11315 3
16893 14217 4
14671 18192 2
9002 11997 16
14828 7270 10
11779 16696 16
1841 3011 2
10112 7666 18
16467 9917 19
7079 6736 4
16580 15704 17
11874 17706 20
11678 9075 2
11682 17648 1
11658 11456 2
17773 12012 1
2157 5823 19
7084 2208 13
16600 431 15
4295 13261 5
15808 2618 1
17647 11657 17
15293 3454 9
3230 6052 16
10353 5472 3
1463 7669 19
13307 7726 19
17644 7262 9
13111 17757 10
4928 2884 14
3710 11331 19
14801 3165 8
11720 18730 20
16304 1063 19
17490 7190 13
8264 10506 10
1435 9193 4
3510 11412 1
7736 6633 9
17164 11076 5
8405 1208 17
36 4501 6
15651 295 4
10794 10962 16
9463 3293 9
8351 17285 12
7358 13656 12
3843 15426 3
2361 8175 20
11839 17080 14
6101 12701 1
1266 11065 8
6424 8854 13
10045 5591 6
11018 691 17
2833 8038 16
11278 7592 12
17861 11939 7
8701 13209 16
1086 17152 12
773 13247 11
9894 17199 5
3354 16151 1
18690 12192 4
12093 6220 12
15858 18780 12
11598 16856 11
1872 7311 14
4988 15052 14
7581 6313 14
4765 14348 13
2735 10000 18
6819 16869 20
2276 17673 11
1284 6042 2
2853 13246 15
16014 12242 1
18991 8042 6
9453 10798 3
11490 16022 5
2294 2946 10
3361 9366 15
8546 4619 11
12995 14903 15
6862 13619 11
17643 1836 19
14328 4677 4
16449 16718 3
7510 16323 11
10901 14272 9
11131 7727 1
12801 15728 3
11065 12711 6
17671 7254 13
7921 1115 17
16203 8359 14
17409 2238 19
6528 6992 4
12778 3976 12
12665 16797 2
18324 18798 2
9619 11964 12
12443 2718 1
6487 17998 8
12809 10025 12
11270 12175 4
6819 14144 20
7427 1498 1
2277 5145 17
11311 3431 3
14708 10463 15
11975 659 11
6503 17208 13
11016 1297 3
13262 18003 15
1900 10341 6
2513 11035 19
15945 4726 2
8825 394 2
3593 11866 13
17761 5689 6
5744 7019 14
14122 17363 12
13823 11481 11
529 5367 20
10534 10249 1
18112 2416 1
11335 15382 5
8196 7404 12
11974 12300 6
5580 7192 3
11279 3790 17
7438 6992 9
5723 10760 6
15072 5123 19
7918 16973 4
11622 498 16
14455 10367 10
352 7085 9
17263 12379 8
18932 2641 13
17823 975 18
6893 16827 10
4567 212 1
17521 2319 20
14553 4473 11
16783 10895 2
874 9790 13
16028 141 14
5114 3809 17
1554 17708 16
18025 2168 13
4894 18861 19
9909 9206 11
320 16483 2
4926 10344 17
12030 18491 7
8868 211 11
7044 14411 16
6524 2532 14
7360 4459 1
6251 18475 8
13604 3525 15
1288 10821 18
3605 12570 15
14976 16611 1
2651 1977 2
4355 7805 6
15791 2558 1
6801 15023 11
10107 15638 12
18849 1268 15
17424 9869 16
17351 3235 10
6732 8833 10
9501 1129 8
17767 15004 19
17863 17631 9
9152 420 19
11536 6899 11
1776 18874 7
15482 12105 17
3436 18840 10
10635 10723 3
3724 11327 10
10851 18569 11
17492 1496 5
5973 8306 7
10479 664 12
10622 15467 20
14082 10159 9
5096 2483 12
17010 17977 2
6178 1709 14
14342 17119 9
9096 15316 12
9113 8545 16
11215 2918 15
5390 13325 14
1401 12035 3
13792 15216 5
2655 11484 3
16319 3938 5
9975 5181 17
8087 9600 11
3806 3549 16
4012 2859 9
15425 10388 3
17094 650 8
6340 13457 17
18818 8777 12
15633 11077 13
8367 3863 17
6211 16504 7
617 3774 10
8242 16013 6
18492 1102 14
1636 2175 20
11856 1535 14
5993 2704 1
7739 6775 9
17546 1607 18
2092 223 9
2239 12288 16
14009 4524 20
18012 6961 2
9315 4831 8
17559 12144 9
5811 17268 15
8665 114 18
7554 7891 7
2495 10809 17
7608 5680 14
2254 5496 4
8487 1017 16
10217 17544 4
17526 17282 9
1656 17488 18
16273 6875 20
11240 12852 7
1167 12933 15
7571 12519 5
18763 4976 9
15134 1682 13
7640 5754 16
2723 14163 3
1707 2366 19
15092 3522 17
10492 2939 5
12773 4369 16
10977 2307 10
17983 12142 13
11878 237 19
17463 7442 14
4764 4283 8
3025 11591 6
9469 109 3
5985 2810 17
10259 4173 10
6114 11769 12
1519 7957 8
17859 9424 12
7759 15153 20
17922 9158 5
12660 2895 5
14349 12013 3
8383 5587 19
7660 14960 1
2859 5124 16
11869 1427 11
4575 11000 15
12824 1446 7
17945 9822 20
13189 4769 10
4179 12277 7
10587 9941 18
8456 5227 17
1555 2088 12
2119 7958 5
12393 11553 3
18785 363 14
2706 638 7
10379 8851 14
1559 1914 2
2147 17921 5
15027 2341 4
13121 7646 3
6520 4507 7
9340 13053 9
2361 1370 18
13077 9011 13
16363 11839 2
13017 3461 2
7316 9029 9
3793 2580 6
1077 18849 20
17208 17472 2
7296 12565 10
16145 18198 16
7662 14044 12
1010 454 19
12577 952 12
3715 13315 7
10138 4688 11
14825 246 5
15513 17658 9
5132 7033 18
5898 8932 7
10358 18706 8
11992 314 6
6484 16748 17
3894 3086 1
13801 17261 8
6274 17141 18
13110 18654 14
7954 3414 5
6761 9297 15
16542 15721 14
14171 8280 6
10400 10509 1
2363 15804 16
17882 6791 13
9740 16039 9
5026 7590 9
16164 15033 1
637 238 7
18937 3326 7
10864 9619 6
1365 3301 1
18453 15945 12
5050 5221 4
1302 9458 16
7274 17439 12
1642 10291 1
18211 8291 9
5939 15616 13
5240 608 20
6773 2987 18
17963 17179 2
15061 14017 3
2442 15017 3
7640 1633 12
153 10672 7
15402 10816 12
14516 13658 3
2203 10069 1
2134 5325 16
15427 14647 9
8495 8792 18
12127 18598 16
8746 11323 20
18320 11450 16
3276 13253 5
2061 8664 15
14032 10362 6
5575 3877 17
13504 6268 6
6017 11496 9
15350 4913 17
880 1313 15
619 11145 7
1508 9189 15
11870 812 13
7666 736 2
2509 5901 8
4275 14543 20
10128 2862 2
1706 4431 17
6744 16775 4
2941 18983 19
4766 4514 11
11449 6791 7
2466 7119 2
7248 17505 12
17729 0 15
8661 15406 13
4893 12054 12
14893 7257 9
18087 9317 19
773 12285 5
9700 12103 2
11790 10729 4
7591 8863 4
16136 7467 8
14499 11813 18
13365 1363 19
5627 7475 12
9490 14489 20
6809 18823 19
16385 2822 18
8378 2191 6
17738 6283 18
2598 15492 2
15380 218 2
8729 18156 8
3175 17564 14
18354 8592 1
8022 8053 2
14798 5696 9
5092 18445 19
9500 9114 3
3810 16049 17
6205 15688 11
2640 17133 11
604 15772 16
1904 1971 11
18373 10759 3
15571 18519 5
2968 4328 14
6580 17710 19
9795 8237 16
11075 11416 19
683 11401 17
1 5106 15
6034 7362 6
7442 12818 9
11973 8732 12
18603 10370 14
14786 800 2
10479 216 13
18824 14532 6
3757 3608 4
5108 4729 4
12366 3503 7
5522 11151 20
6866 8841 13
2850 11043 2
6335 7129 19
17039 6068 3
4817 16676 7
12948 9273 1
14804 1599 8
15150 9539 18
4715 13799 1
1888 9418 4
9514 5374 4
10298 3641 6
9736 16056 3
17065 13744 14
15591 18156 1
5678 4753 19
12502 12104 7
1136 3317 9
17753 1930 3
14135 10335 9
9601 11412 4
10891 172 11
2321 13000 1
1029 3188 15
1634 8210 4
10290 18695 18
15132 6178 6
864 17221 19
6087 13478 17
4129 15694 2
4929 5682 13
15459 16050 15
8478 16398 18
3421 3211 15
14474 13133 5
17264 10658 11
723 9939 14
7435 18204 3
11114 14969 13
18318 16198 16
12422 13116 16
13041 7257 15
13634 87 8
1807 1056 3
16797 2106 3
8414 6175 5
15904 17226 16
6294 6739 9
17198 16547 18
8929 12175 11
10082 17973 20
9655 14093 4
1055 17328 3
2529 11360 11
5042 16483 18
8928 18104 14
555 11553 13
5099 5974 11
18560 997 20
14660 8253 12
14173 921 2
12453 14760 18
13057 9877 18
9605 4230 13
17680 14898 8
11344 437 13
5646 6034 15
1584 4346 11
12805 12978 18
18430 15462 11
9639 17245 11
6470 11131 14
12936 18665 11
11839 14057 16
7821 17036 6
16221 18685 6
7796 6767 20
712 9379 6
2238 14648 10
17492 5477 5
1976 16672 9
9026 4803 14
3058 16388 17
18650 13920 5
17064 3441 1
4206 2132 6
10542 1815 4
2416 3716 8
1712 3750 12
17327 2995 12
3948 2129 15
17422 6970 8
12330 14956 3
5130 14648 18
8584 14406 4
13085 11171 10
16926 17712 1
4622 1506 14
7937 7966 8
12596 18074 13
752 15214 15
14421 8937 19
17 3984 12
11913 15766 6
9234 17604 15
12115 14674 14
11790 2120 10
1224 13270 10
7864 16608 19
4739 8214 3
8806 7373 16
5335 14602 1
15193 16785 15
10289 9214 2
11897 4267 16
6343 8600 8
2720 7921 4
10803 12325 1
5781 9214 10
6608 15921 9
13892 13995 8
7728 12665 17
4679 14684 14
17387 1250 6
2905 13472 5
13262 13238 20
16295 6747 16
5311 3463 11
653 18157 4
4052 2278 16
3294 9856 16
11259 18743 19
12122 6723 2
8814 13769 20
10731 6962 17
5774 6567 18
15259 10683 1
11550 8359 7
10289 6995 12
7865 6742 16
15323 7480 8
142 16174 15
18632 9123 4
14183 7540 14
13063 8318 4
11168 15766 9
5025 3894 9
533 12748 6
17401 7253 14
5996 1771 16
9088 10005 11
6713 4412 14
10844 13234 9
14252 11020 13
11440 8012 8
1968 15487 16
15850 13127 15
9784 4631 4
7276 452 3
12305 2266 3
18116 16074 10
16505 13427 19
18282 1836 12
10209 14476 2
1964 12533 10
5472 10039 2
13603 1442 16
12640 13490 9
14111 5411 20
14341 14194 4
11662 13945 1
13056 17911 14
2720 15209 3
4988 4674 4
14099 17416 16
4807 17790 6
2706 8205 15
17416 17317 11
4759 3326 3
6471 15612 4
7258 10938 6
18033 3593 2
4178 16186 9
16743 5025 6
2080 3595 6
3911 4539 7
7379 14057 3
10895 12200 17
2168 7441 16
16468 5068 10
455 18980 6
2825 18618 12
2194 18934 13
17395 9024 2
1807 13543 3
6713 18040 12
1770 4414 2
17297 6236 16
16617 5941 16
18458 3718 16
1333 3864 19
15892 1009 12
1249 14501 4
4306 962 8
6899 15051 8
2796 6082 14
12938 1461 2
7318 9706 20
7333 9761 15
144 7830 9
13539 14718 5
7122 15132 3
15890 11875 7
8538 17832 17
923 7193 3
14703 10139 4
17537 3741 6
7107 3619 18
8831 16921 4
8932 4250 7
15046 16644 7
17139 2328 2
9896 8477 2
4111 18225 14
12561 1717 7
4265 10646 2
7725 13136 9
17730 5476 11
4925 11708 1
6119 8383 2
12711 9914 18
14981 16033 10
3788 15768 13
16458 15917 4
15031 9194 10
864 2431 8
9886 2267 5
11263 11104 20
8461 12296 11
18648 8245 2
10818 8560 14
12762 9590 4
6726 14062 2
17445 13617 18
2547 11459 6
1889 10261 2
6173 14665 13
15117 6347 6
835 2996 7
13252 4610 10
4563 517 16
18782 8107 19
1493 5372 14
5623 9213 17
13362 10885 6
15332 10558 19
18302 10289 4
11097 13992 20
5101 12663 16
7023 308 19
9647 7595 18
7059 3669 1
16113 8182 2
6322 14838 15
3696 11901 2
9991 1913 15
16314 6829 6
17357 11906 3
17799 730 13
14720 9997 7
2723 13939 7
18405 14429 6
80 1200 20
2019 5530 6
12174 42 11
11998 10295 18
1279 3235 14
9328 11660 5
8780 7144 15
14422 6195 2
11625 10423 11
4750 14557 1
14768 6094 17
4383 11483 8
18816 11128 2
2132 16604 12
4130 18768 6
2537 5274 15
236 10100 1
10109 17590 8
9366 1930 8
17996 14472 8
13797 12868 8
3817 12340 5
15630 18337 11
1347 17761 4
16557 9420 18
3720 5897 12
12184 9383 1
4717 13618 15
7132 9646 19
9840 17433 7
4811 4954 20
12053 1919 7
13864 11701 15
17043 1081 16
17388 13936 17
13481 6387 12
12977 8519 5
14811 14861 14
9982 657 11
18526 9706 5
6473 16241 8
18534 18560 15
6771 15271 17
8429 12570 8
14516 6264 13
10463 13464 17
13206 16022 9
13226 4089 20
12980 2397 8
8696 1216 4
12266 10714 1
5219 3534 3
9679 12737 3
3017 16580 18
18949 43 9
13050 3078 12
18157 15103 7
8250 11221 10
17871 10714 8
2620 13785 14
15442 1014 7
10436 3715 2
8658 17947 1
5694 4087 10
1469 15549 3
11361 10815 1
18299 9033 5
10543 13812 7
9627 17587 14
18306 15073 14
287 15147 12
15409 12272 16
9230 7192 7
16223 18775 8
12973 11931 13
13827 336 10
15701 4264 15
17166 878 7
3663 2078 4
838 9589 14
9612 16838 7
9240 17296 7
3874 10304 13
9922 12448 14
1774 4739 13
6456 10567 11
3452 13452 5
10940 15320 1
4454 9108 13
17678 2757 6
7312 15551 17
11590 2194 14
9371 9312 14
5915 18939 7
9151 16373 18
10234 4961 6
5266 14057 11
16978 374 20
13986 5002 5
17553 437 20
10086 18180 5
18519 5896 15
3103 15919 1
4670 17123 12
4376 17109 3
11078 6098 8
3591 18150 15
13419 4306 15
12316 1262 6
7710 11633 13
7314 14588 11
11263 2633 14
2608 14690 20
5163 18917 20
8893 6492 13
6104 3313 3
9553 10398 3
7029 14125 15
2038 599 8
10597 16027 12
14653 7495 11
17397 17320 1
3631 13937 15
17643 4647 11
17184 7028 2
934 10646 15
12223 12157 17
8227 1593 16
11476 17069 6
7388 13737 4
8515 8328 6
12077 6537 8
17511 2972 10
10417 8186 15
5188 11326 18
15079 12770 2
16662 13206 2
10208 989 8
10234 13688 5
8425 226 10
18492 3633 18
13356 4264 3
6181 15740 8
7862 8802 9
1204 10594 7
14856 15576 5
14450 14232 1
13427 84 10
11963 6679 3
6321 12348 4
18587 15016 18
14069 4812 20
11363 11389 9
12288 10947 10
17875 4495 3
8087 15536 12
12992 16216 18
1652 6789 10
9114 13430 2
1492 13292 12
17477 8735 7
11154 125 20
13928 15236 14
2024 12777 4
13851 8357 7
8461 11468 7
9694 1878 7
5507 11407 12
9657 13636 11
14469 10746 11
5789 8826 9
8376 10977 13
7518 6293 9
3609 12360 5
14410 11991 14
3879 16072 18
3742 8947 9
2044 1130 16
6223 17203 17
18487 16684 10
11808 4214 1
7345 3262 20
12000 8328 1
15951 8428 5
17325 16179 20
4933 12469 14
10023 11485 11
10683 9762 4
17333 4822 15
815 5075 9
14195 572 10
210 3834 2
4736 16608 7
5557 12659 16
5638 16408 6
10253 3677 14
16710 16585 8
8007 11321 13
1070 17467 2
18441 971 17
14883 6725 9
14894 8885 5
6432 5751 1
12310 15164 14
14084 16277 17
3209 12887 19
17508 6488 4
18508 17928 7
13939 11628 4
2881 1630 3
610 3840 5
10131 333 12
13041 6182 1
10465 13913 2
16751 8565 17
10482 5219 4
13475 4284 16
18652 1634 12
11050 6305 15
427 14671 7
12867 13071 2
15850 12861 4
3957 4227 3
6908 5592 4
8145 12507 10
8462 7624 13
9178 15977 12
12451 10121 3
4132 7321 18
7028 4307 2
15962 17159 16
17769 10441 18
18870 14274 8
4774 18577 11
572 17770 10
447 4171 4
6163 16383 11
12293 1429 13
8131 3429 6
2521 10886 8
17808 12697 6
13279 7025 14
7516 443 13
16261 11869 17
5192 10768 16
17752 8162 1
15518 9805 14
16248 8174 20
14161 8361 19
17858 8411 6
13033 9785 20
17123 15522 7
8961 4247 14
4143 11311 5
824 14344 1
13564 8013 13
15237 817 2
18229 9960 7
2576 13062 12
5818 11829 9
12945 8290 10
9124 7613 12
5588 10663 18
4772 5486 20
8310 11140 3
4418 16043 19
17775 18483 18
10021 6638 17
13065 2173 9
1620 17579 17
10292 6951 13
12358 8022 15
5380 18659 18
9032 8378 8
15212 11720 2
10623 3238 1
6676 4333 19
4095 17065 6
16295 8176 3
3584 14533 8
8887 3531 10
15472 15580 10
11301 1141 15
7689 6956 10
18937 5352 13
4622 3957 8
18987 11492 17
8364 2834 7
8342 7607 8
10669 6587 20
4472 17149 18
